"Tissue","cell_type","Category","change","TF","Pval","mid_Variability","old_Variability"
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","RREB1_200",0.0116573544044127,0.917659252740575,0.956405960287069
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SCXA_96",0.000483949449301663,1.03492164622281,1.02575729749904
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SCXB_93",0.000483949449301663,1.03492164622281,1.02575729749904
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SMAD1_744",0.00211592368524095,1.55962822192881,1.08707122888949
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SMAD2_745",0.0340016505804071,0.820441239639314,1.05130874110076
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SP1_267",0.013378271336047,0.786610098918111,0.777676256182831
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SP2_232",0.0217420254616173,0.728353325460265,0.704421097248302
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","SP4_180",0.0450712912109109,1.64360088195135,1.71790772625118
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","TCF15_46",0.000483949449301663,1.03492164622281,1.02575729749904
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","TFAP2D_2",0.000854279529904848,0.6164721155795,0.629215751038787
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZBTB33_255",0.0485623841391426,0.827173271875935,0.801443843444451
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZBTB7A_258",0.0213599386018979,0.597844931939835,0.53425822625921
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZFX_158",0.00421114310436318,0.703035445625314,0.528884372419172
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZIC4_252",0.00526017266390706,0.75005526035384,1.02710773220957
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZNF202_230",0.0137214497657306,1.33326873201981,1.16720242510999
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZNF219_229",0.0484060895610673,0.667547597793776,1.11545326280316
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZNF263_159",0.00499574198175964,0.508181583089319,0.545135443289488
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZNF282_240",0.00437824439131843,1.25156680304177,1.09129587850122
"Esophagus-Muscularis","Mast Cells","old vs mid","DECREASE","ZNF589_225",0.0442282748716887,1.02980113955804,0.968456137301649
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","AL6628245_700",0.00515110022459507,1.30192065459094,1.14622767164402
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","AL8445277_699",0.00515110022459507,1.30192065459094,1.14622767164402
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ARNT2_76",0.00272082118209179,0.803827769077849,0.964226034265621
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ASCL1_843",0.0126415404894858,1.20596652084332,1.22091090282859
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ASCL2_89",0.00565718003477574,1.17484808587791,1.1259832153237
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","BCL11A_194",0.0219735385510654,1.33434776144917,0.895659133326711
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","BCL11B_825",0.0219735385510654,1.33434776144917,0.895659133326711
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","CGBP_298",0.000570689654892806,0.920368682455751,0.846749108599696
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","CR3545653_702",0.00515110022459507,1.30192065459094,1.14622767164402
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","CR7597334_701",0.00515110022459507,1.30192065459094,1.14622767164402
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","CR9368773_703",0.00515110022459507,1.30192065459094,1.14622767164402
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","CTCFL_198",0.0157797456994344,1.06144237562224,1.05678864791037
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","DNMT1_301",1.96562198058037e-06,0.724700141277928,0.632873963691861
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","E2F6_317",0.00192974533618964,0.757640132050663,0.716567737892216
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","EBF1_67",0.00444836074889811,1.00885966464868,1.42601913421628
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","EGR1_195",2.66931606362429e-07,0.594410556379126,0.667517768382075
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","EGR2_196",1.26561029820636e-05,1.07782100048591,0.861618158362118
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","EGR4_207",0.000199159028905761,1.02006931221302,1.03045086715537
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ELF1_329",0.00952796164023652,1.71384837461764,0.996396344796273
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ELF2_326",7.99834255007028e-05,1.54427009404442,0.855246944438797
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","EPAS1_36",0.0480617964725954,0.919187651334461,1.02069098174383
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ESR1_661",0.0141611981605718,1.28568172895185,1.23186015860675
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ESR2_678",5.80898158867295e-05,1.51463712578353,1.22173301829149
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ETS2_340",0.00236210935708357,1.37278318530137,0.85625528704404
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","GLIS2_201",0.000488764888661581,1.07069908521703,1.0574305310987
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","HES1_34",0.0299226463660819,1.01315925060623,0.91543829415583
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","HEY1_68",0.031688377271815,0.836624506196084,1.14497697311249
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","HIVEP2_160",0.0100948530189857,0.946348088704295,0.908341784630089
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","HNF4A_662",0.0336356635748362,1.13818598413044,1.02799735369974
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","INSM1_248",0.0116573544044127,0.947875354571779,0.883614940224989
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF1_179",5.19517283011068e-05,0.861913911247471,0.969468078089829
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF10_826",0.0385300879190831,1.54559811066967,1.4938329243492
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF11_847",0.000378791303785157,1.4728477392149,1.70532768526609
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF13_238",0.0385300879190831,1.54559811066967,1.4938329243492
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF14_251",0.000378791303785157,1.4728477392149,1.70532768526609
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF15_223",1.96471698660474e-07,0.585472500878056,0.542905596599304
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF16_205",2.52696949937833e-06,1.20241042938482,1.3480972214535
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF2_846",1.12719745617551e-06,1.90309916382372,1.75885472598467
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF4_208",1.3182567385564e-09,1.32356375863121,1.31576359614223
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF5_175",2.89400981706503e-11,1.09592952374074,0.913978671869084
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF6_165",0.000427169267476322,0.848245180917796,0.991540021803072
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF7_189",1.09597336552381e-08,1.65901364007017,1.33568670192993
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","KLF8_174",0.0478299580535816,0.805313210874507,1.03665892873175
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","LMO2_808",0.0294035657367251,1.77120512979143,1.25686900928722
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","LYL1_818",0.00169550861187325,1.08315167477781,1.08585299039735
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MAF_144",0.0498195728956712,1.5038205680732,1.08288266415723
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MAZ_178",2.4888573182824e-13,0.459757193656894,0.471789841970186
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MBD2_644",4.38126982022493e-06,0.57604143714431,0.680474453197346
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MECP2_645",0.0259597197681304,1.05624533844429,0.916890859634132
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MYCN_52",0.0375750874490487,1.23649201944208,1.23198453143962
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","MYOG_41",0.0287673594553854,1.23844657063922,1.21946793637701
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NEUROD1_63",0.0229034022172212,1.35266713669631,1.29926237070939
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NFYB_807",0.0405695322036045,2.67443098498984,2.95663150926543
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NHLH1_74",0.00169550861187325,1.08315167477781,1.08585299039735
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NHLH2_80",0.0134586035405595,1.0646028405407,1.13130935424289
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NPAS2_72",0.0350267626913813,1.07820457462596,1.15725271529341
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NR0B1_811",0.00302900506816622,0.782643378029038,0.961090605051719
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NR1I3_680",0.00480064951246685,1.55957918478512,1.14056742956702
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","NR3C1_666",0.0393097244907467,1.12686599612013,1.15486369301512
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PATZ1_172",1.34803137381309e-05,0.952703843821749,0.997409518351112
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PAX5_709",0.0472715671173616,0.830380902034289,0.87758340850153
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PLAG1_264",1.83189256495374e-05,0.882342087513565,0.923206273605608
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PLAGL1_190",0.0198609491735737,1.04490195245341,1.125204884419
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PPARG_676",0.0108417652615317,0.968155696611205,1.31242271662221
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PTF1A_70",0.0360495626278838,1.20218115434119,1.08794334551105
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","PURA_813",1.07844996329383e-07,0.702131818390141,0.625734114485563
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","RARG_690",0.0336589062949252,1.37107522551441,1.17560827987336
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","RREB1_200",0.0175186243420856,0.917659252740575,0.956405960287069
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SMAD2_745",0.0481947797625127,0.820441239639314,1.05130874110076
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SMAD5_866",9.036494737223e-09,0.781078604860628,0.591761621954331
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SMARCC2_650",0.0372906539962153,1.14972889252978,0.914941288489779
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SNAI3_268",0.0382648486595109,1.00509710004558,1.05268433330168
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP1_267",3.62076217756673e-09,0.786610098918111,0.777676256182831
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP2_232",6.43724442804745e-11,0.728353325460265,0.704421097248302
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP3_247",1.45915020334766e-05,1.24983365138179,1.29370664175948
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP4_180",0.000258761702571244,1.64360088195135,1.71790772625118
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP5_279",4.42486474355665e-05,1.39297092657283,1.4294954013718
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP6_275",4.42486474355665e-05,1.39297092657283,1.4294954013718
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP7_241",0.000453314906146412,1.39684721373263,1.43094892892104
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP8_226",0.000453314906146412,1.39684721373263,1.43094892892104
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SP9_283",0.000453314906146412,1.39684721373263,1.43094892892104
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","SPIB_336",0.0152159824961905,2.07527792949503,1.00140209273779
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","STAT6_776",0.031441264202588,1.16934948522534,1.11838593210099
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TCF12_56",0.00149348202512705,1.13230356009363,1.29961796635528
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFAP2C_3",0.00464408328941048,1.36542664408835,1.04176318822787
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFAP2D_2",9.42974611459899e-06,0.6164721155795,0.629215751038787
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFAP4_23",0.0341821991417658,0.969622323675784,1.11241390926013
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFCP2_392",0.000394729877659785,1.31073256609438,1.05002571818398
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFCP2L1_858",0.0109144033644876,0.87092504162472,0.961357889225245
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFDP1_310",0.0206680736276104,0.851772770906825,0.831326574966106
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFDP2_308",0.0206680736276104,0.851772770906825,0.831326574966106
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","TFDP3_309",0.0206680736276104,0.851772770906825,0.831326574966106
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","THAP1_798",0.000156747275180044,1.23833614951624,1.23134393135647
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","WT1_266",2.57988293604037e-10,0.571349642640176,0.541765904392697
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","XBP1_109",0.0471954357244604,0.966229724128509,1.00863235182767
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZBTB4_249",0.000312104478098578,1.07707466422715,0.900444399792723
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZBTB7A_258",8.21864080388905e-11,0.597844931939835,0.53425822625921
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZFP161_850",0.00928752508989063,0.699588609486761,0.802786591524812
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZFX_158",7.63308326709184e-08,0.703035445625314,0.528884372419172
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZFY_166",0.000329989407910835,0.957252520109772,0.75408251418485
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZIC4_252",0.000310170149947769,0.75005526035384,1.02710773220957
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZKSCAN3_276",0.00694064768994338,1.05802237878476,1.06220909706177
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZKSCAN4_273",0.00694064768994338,1.05802237878476,1.06220909706177
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZNF148_222",5.22997966182156e-10,0.598975414442526,0.614827472034004
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZNF202_230",0.00570295572572063,1.33326873201981,1.16720242510999
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZNF219_229",0.0191646106273539,0.667547597793776,1.11545326280316
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZNF263_159",2.36047823318057e-12,0.508181583089319,0.545135443289488
"Esophagus-Muscularis","Mast Cells","old vs mid","INCREASE","ZNF350_817",0.000272270130807791,0.95925756568789,1.0175903820447
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","AL6628305_600",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","AL66283413_287",0.0160176942692601,1.04137949884193,1.07514018058522
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","AL8448538_281",0.0160176942692601,1.04137949884193,1.07514018058522
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","AL8454643_566",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BACH1_130",1.24108063721565e-10,3.31910819156471,2.90215203635487
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BACH2_113",3.47216216172219e-09,2.5823832397627,2.49269287837644
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BATF_129",1.20364938979121e-07,1.82700416422997,1.58672157548637
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BCL11A_194",0.0276566771505015,0.876415479231191,0.987521172897888
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BCL11B_825",0.0276566771505015,0.876415479231191,0.987521172897888
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BCL6_187",2.26047651846834e-05,0.977771041428006,1.00088350918687
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BCL6B_218",0.0199159028905761,0.999826941663052,1.08625272025983
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BX2846861_573",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","BX9272396_589",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CEBPD_152",0.0213648574758037,1.20175521800316,1.3358196206556
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CR3882194_286",0.0160176942692601,1.04137949884193,1.07514018058522
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CR7597843_285",0.0160176942692601,1.04137949884193,1.07514018058522
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CR8124782_575",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CR9338788_599",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CREB3L1_131",0.0417157446120627,0.995576578808516,1.06760402101175
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CREB3L2_145",0.00980166826866284,0.99900850367672,1.13018057890902
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","CREM_108",0.0249402039140518,1.04821499411658,1.2402121612929
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","EBF1_67",0.00153003018914347,2.29114927792945,2.01632755017629
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ENSG00000229544_584",0.0385655917891393,1.05967578701146,1.04489721911602
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ESR2_678",0.00264911004851627,1.48421160594856,1.32455166448623
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ESRRA_691",0.0245697082763684,1.33763978196137,1.38663335321996
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ESRRB_669",0.0109572103738189,1.31172714383959,1.33355342449849
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ESRRG_697",0.00509096369523094,1.28565223275243,1.37211697340545
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","FOS_137",1.63305194789433e-14,4.17249748376074,3.64354916158261
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","FOSB_121",4.30625754321173e-15,2.98681674054065,2.59615380372323
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","FOSL1_142",2.10717206418198e-15,4.14245420416799,3.41565710938198
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","FOSL2_105",3.80627357601206e-11,4.10803913161482,3.34178600320181
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","GATA2_388",0.0462168136092245,1.03014840263492,1.12904974228918
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","HIVEP1_170",0.0199710086602819,0.999698315720869,1.00409468796134
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","HIVEP3_824",0.0199710086602819,0.999698315720869,1.00409468796134
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","HOXB4_549",0.0421405306391286,1.09344977730703,1.08012173423355
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","IRF1_629",0.0192885686021562,0.953851688914906,0.881341104208806
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","IRF2_634",0.00152967792723014,1.09684210705927,0.984417703289236
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","IRF4_632",6.42983754108247e-05,1.14476018790135,1.06703023209629
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","IRF7_635",0.0369572799739443,0.935360415507341,0.93693791224288
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","JDP2_125",2.33937583784156e-09,3.08567195345898,2.80647439907142
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","JUN_143",2.45640515432472e-12,3.9758258892651,3.29555793006373
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","JUNB_139",9.26403100736397e-13,4.3712131636418,3.51183533037138
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","JUND_124",1.40281370456196e-14,4.03094701240734,3.46605385832931
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","KLF12_191",0.0160694125301288,1.0457193281766,1.06751171387995
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MAF_144",0.0428745919733766,1.22439463477142,1.09719038251695
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MAFB_150",0.0221156648582988,1.10113346228148,1.04251307081145
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MAFF_147",0.0040308812128706,1.11879806182173,1.12156400018288
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MAFK_149",0.000125400711324813,1.23688590817146,1.15675911847281
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MLXIP_78",0.0406817849752194,1.20783548827117,1.21001199565219
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MTF1_274",0.00395184588928437,1.1529745707174,1.0438665496192
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MXI1_40",0.00352939283746353,0.952649014731829,1.14285663909209
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MYC_55",0.012726236800229,1.04376256613017,1.14625995647667
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","MZF1_171",0.0222024039534508,1.12945252828909,1.12704776822145
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFE2_119",8.75386812942666e-05,1.78183531234548,1.4716878624469
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFE2L1_106",0.0194177989440975,1.21708129631387,0.995049440397921
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFE2L2_115",2.11592368524095e-05,1.63638643585283,1.34683859382852
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFE2L3_845",0.0194177989440975,1.21708129631387,0.995049440397921
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFKB1_719",0.00581567327718515,1.14142640341766,0.990794646846612
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NFKB2_714",0.0058465544675275,1.5220106752704,1.27371143588731
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NKX28_475",0.0476760207367496,1.09220842716669,0.991363705619756
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NPAS2_72",0.0407943483416096,1.22436600037274,1.15984176480829
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NR1D1_673",0.0440859293159132,1.10722505681825,1.05529899319116
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NR2C1_670",0.00991744955231413,1.70566290548872,1.45776671646377
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","NR2F2_694",0.0116466225271933,1.71967571870625,1.59516256622935
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","PBX2_563",0.0354731699836691,0.948337824176901,0.900673235665463
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","POU3F1_618",0.0461955348799965,1.08391290223416,0.988027106614739
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","PRDM1_163",0.0354650029247321,1.00031728799291,0.896781220238444
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","PRDM4_185",0.0468489649160013,1.03598354684867,1.03525071890689
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RARA_675",0.00444017410806895,1.36899557289176,1.17516748592871
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RELA_722",0.00480286080239691,1.44017625360863,1.08945381478442
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RELB_718",0.00488202501086706,1.15811777410398,1.09575940705577
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RFX1_726",0.0220851320343482,0.866684609571788,0.969920695128511
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RORA_658",0.0246206775302122,1.24544792822411,1.05494650980878
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","RORB_865",0.000797443642412681,1.15112325461579,1.11929677033176
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","SMARCC1_651",1.7918431880502e-14,4.23681214626923,3.43129161767545
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","SOX1_770",0.0232970000170905,0.993857900942232,1.05137397155714
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","SOX17_764",0.0283988007069858,1.06724787436238,1.09713405913133
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT1_773",1.4866200985286e-19,1.51623741204456,1.20558604821078
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT2_778",0.000969839794206751,1.06229389512483,0.852702193489514
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT3_777",4.10393052461015e-22,1.56188003206964,1.19778212617672
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT4_775",0.0476101993582314,1.11519887298213,0.999824639407574
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT5A_774",3.64250368664764e-13,1.08231281558751,1.10615215881353
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","STAT5B_779",3.31741649694539e-15,1.16578571752177,1.18538660887125
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","TP63_704",0.0231312978056385,1.03860381989943,1.11270860005087
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","TP73_705",0.0402161044334213,1.03319478285238,1.16915339616396
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ZBTB12_280",0.0160176942692601,1.04137949884193,1.07514018058522
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ZIC1_213",0.000621870563798751,1.26179009135535,1.287041612991
"Esophagus-Muscularis","Mural Cells","old vs mid","DECREASE","ZIC3_215",0.0380014352941586,1.18277071303481,1.25207574010845
